acct_card_no,prob_true
Act_274370,0.9333333333333333
Act_274369,0.9333333333333333
Act_274368,0.9333333333333333
Act_270936,0.9333333333333333
Act_270948,0.9333333333333333
Act_270951,0.9333333333333333
Act_270962,0.9333333333333333
Act_270786,0.9333333333333333
Act_274177,0.9333333333333333
Act_270787,0.9333333333333333
Act_271212,0.9333333333333333
Act_274186,0.9333333333333333
Act_274184,0.9333333333333333
Act_274181,0.9333333333333333
Act_270796,0.9333333333333333
Act_270845,0.9333333333333333
Act_270857,0.9333333333333333
Act_273478,0.9333333333333333
Act_270863,0.9333333333333333
Act_274008,0.9333333333333333
Act_273971,0.9333333333333333
Act_270964,0.9333333333333333
Act_270970,0.9333333333333333
Act_274000,0.9333333333333333
Act_273998,0.9333333333333333
Act_270986,0.9333333333333333
Act_273983,0.9333333333333333
Act_271000,0.9333333333333333
Act_273980,0.9333333333333333
Act_271002,0.9333333333333333
Act_271004,0.9333333333333333
Act_273975,0.9333333333333333
Act_273974,0.9333333333333333
Act_270596,0.9333333333333333
Act_274361,0.9333333333333333
Act_274360,0.9333333333333333
Act_274328,0.9333333333333333
Act_274249,0.9333333333333333
Act_274279,0.9333333333333333
Act_274243,0.9333333333333333
Act_274239,0.9333333333333333
Act_270704,0.9333333333333333
Act_274229,0.9333333333333333
Act_270715,0.9333333333333333
Act_274222,0.9333333333333333
Act_274278,0.9333333333333333
Act_270678,0.9333333333333333
Act_270618,0.9333333333333333
Act_270644,0.9333333333333333
Act_270631,0.9333333333333333
Act_270685,0.9333333333333333
Act_274323,0.9333333333333333
Act_270635,0.9333333333333333
Act_274318,0.9333333333333333
Act_270643,0.9333333333333333
Act_270645,0.9333333333333333
Act_274288,0.9333333333333333
Act_274304,0.9333333333333333
Act_270651,0.9333333333333333
Act_270652,0.9333333333333333
Act_270654,0.9333333333333333
Act_270656,0.9333333333333333
Act_270670,0.9333333333333333
Act_270686,0.9333333333333333
Act_274262,0.9333333333333333
Act_274357,0.9333333333333333
Act_274448,0.9333333333333333
Act_270602,0.9333333333333333
Act_270611,0.9333333333333333
Act_270557,0.9333333333333333
Act_270556,0.9333333333333333
Act_270552,0.9333333333333333
Act_274456,0.9333333333333333
Act_270499,0.9333333333333333
Act_274473,0.9333333333333333
Act_274468,0.9333333333333333
Act_274466,0.9333333333333333
Act_270510,0.9333333333333333
Act_274457,0.9333333333333333
Act_274409,0.9333333333333333
Act_274265,0.9333333333333333
Act_270513,0.9333333333333333
Act_274446,0.9333333333333333
Act_270514,0.9333333333333333
Act_274444,0.9333333333333333
Act_270519,0.9333333333333333
Act_270541,0.9333333333333333
Act_270612,0.9333333333333333
Act_274346,0.9333333333333333
Act_270615,0.9333333333333333
Act_270694,0.9333333333333333
Act_274274,0.9333333333333333
Act_274273,0.9333333333333333
Act_271204,0.9333333333333333
Act_265046,0.9333333333333333
Act_273771,0.9333333333333333
Act_265069,0.9333333333333333
Act_279494,0.9333333333333333
Act_279493,0.9333333333333333
Act_265114,0.9333333333333333
Act_265108,0.9333333333333333
Act_265101,0.9333333333333333
Act_279594,0.9333333333333333
Act_279614,0.9333333333333333
Act_265051,0.9333333333333333
Act_279603,0.9333333333333333
Act_279598,0.9333333333333333
Act_279597,0.9333333333333333
Act_265067,0.9333333333333333
Act_265096,0.9333333333333333
Act_279502,0.9333333333333333
Act_265071,0.9333333333333333
Act_265077,0.9333333333333333
Act_265078,0.9333333333333333
Act_265079,0.9333333333333333
Act_265085,0.9333333333333333
Act_279570,0.9333333333333333
Act_279228,0.9333333333333333
Act_265422,0.9333333333333333
Act_265429,0.9333333333333333
Act_278848,0.9333333333333333
Act_278891,0.9333333333333333
Act_265758,0.9333333333333333
Act_279500,0.9333333333333333
Act_265155,0.9333333333333333
Act_265761,0.9333333333333333
Act_279693,0.9333333333333333
Act_279737,0.9333333333333333
Act_264941,0.9333333333333333
Act_279733,0.9333333333333333
Act_264942,0.9333333333333333
Act_279726,0.9333333333333333
Act_279713,0.9333333333333333
Act_279704,0.9333333333333333
Act_279678,0.9333333333333333
Act_264982,0.9333333333333333
Act_264985,0.9333333333333333
Act_264986,0.9333333333333333
Act_279694,0.9333333333333333
Act_264991,0.9333333333333333
Act_279513,0.9333333333333333
Act_265026,0.9333333333333333
Act_265045,0.9333333333333333
Act_279490,0.9333333333333333
Act_265137,0.9333333333333333
Act_265140,0.9333333333333333
Act_279532,0.9333333333333333
Act_265143,0.9333333333333333
Act_279528,0.9333333333333333
Act_279527,0.9333333333333333
Act_265147,0.9333333333333333
Act_265150,0.9333333333333333
Act_279514,0.9333333333333333
Act_278889,0.9333333333333333
Act_265773,0.9333333333333333
Act_279672,0.9333333333333333
Act_278750,0.9333333333333333
Act_265829,0.9333333333333333
Act_278799,0.9333333333333333
Act_265883,0.9333333333333333
Act_278788,0.9333333333333333
Act_278784,0.9333333333333333
Act_265890,0.9333333333333333
Act_265891,0.9333333333333333
Act_265893,0.9333333333333333
Act_265904,0.9333333333333333
Act_265919,0.9333333333333333
Act_278757,0.9333333333333333
Act_278756,0.9333333333333333
Act_265932,0.9333333333333333
Act_278847,0.9333333333333333
Act_265935,0.9333333333333333
Act_276731,0.9333333333333333
Act_278801,0.9333333333333333
Act_278802,0.9333333333333333
Act_278804,0.9333333333333333
Act_265849,0.9333333333333333
Act_265833,0.9333333333333333
Act_265837,0.9333333333333333
Act_278837,0.9333333333333333
Act_274197,0.9333333333333333
Act_278835,0.9333333333333333
Act_265843,0.9333333333333333
Act_265432,0.9333333333333333
Act_265817,0.9333333333333333
Act_265786,0.9333333333333333
Act_278932,0.9333333333333333
Act_265790,0.9333333333333333
Act_278873,0.9333333333333333
Act_278870,0.9333333333333333
Act_278869,0.9333333333333333
Act_278862,0.9333333333333333
Act_278861,0.9333333333333333
Act_265807,0.9333333333333333
Act_278859,0.9333333333333333
Act_278858,0.9333333333333333
Act_278894,0.9333333333333333
Act_265752,0.9333333333333333
Act_265750,0.9333333333333333
Act_265696,0.9333333333333333
Act_265745,0.9333333333333333
Act_265698,0.9333333333333333
Act_265699,0.9333333333333333
Act_265708,0.9333333333333333
Act_265714,0.9333333333333333
Act_278935,0.9333333333333333
Act_278931,0.9333333333333333
Act_278905,0.9333333333333333
Act_278927,0.9333333333333333
Act_278926,0.9333333333333333
Act_265742,0.9333333333333333
Act_278917,0.9333333333333333
Act_278916,0.9333333333333333
Act_279711,0.9333333333333333
Act_279671,0.9333333333333333
Act_271218,0.9333333333333333
Act_265246,0.9333333333333333
Act_279423,0.9333333333333333
Act_265258,0.9333333333333333
Act_279417,0.9333333333333333
Act_265260,0.9333333333333333
Act_279410,0.9333333333333333
Act_279404,0.9333333333333333
Act_279400,0.9333333333333333
Act_265270,0.9333333333333333
Act_279397,0.9333333333333333
Act_279387,0.9333333333333333
Act_279386,0.9333333333333333
Act_265271,0.9333333333333333
Act_265237,0.9333333333333333
Act_265251,0.9333333333333333
Act_279442,0.9333333333333333
Act_279463,0.9333333333333333
Act_265209,0.9333333333333333
Act_265210,0.9333333333333333
Act_279470,0.9333333333333333
Act_265214,0.9333333333333333
Act_265215,0.9333333333333333
Act_265222,0.9333333333333333
Act_265224,0.9333333333333333
Act_265235,0.9333333333333333
Act_265226,0.9333333333333333
Act_279456,0.9333333333333333
Act_265252,0.9333333333333333
Act_279430,0.9333333333333333
Act_279454,0.9333333333333333
Act_273814,0.9333333333333333
Act_273741,0.9333333333333333
Act_271228,0.9333333333333333
Act_271234,0.9333333333333333
Act_271243,0.9333333333333333
Act_273729,0.9333333333333333
Act_271187,0.9333333333333333
Act_271176,0.9333333333333333
Act_271144,0.9333333333333333
Act_273807,0.9333333333333333
Act_273819,0.9333333333333333
Act_271145,0.9333333333333333
Act_271146,0.9333333333333333
Act_271147,0.9333333333333333
Act_279379,0.9333333333333333
Act_273808,0.9333333333333333
Act_273804,0.9333333333333333
Act_273779,0.9333333333333333
Act_273803,0.9333333333333333
Act_271154,0.9333333333333333
Act_273792,0.9333333333333333
Act_271174,0.9333333333333333
Act_273784,0.9333333333333333
Act_271175,0.9333333333333333
Act_268147,0.9333333333333333
Act_276711,0.9333333333333333
Act_276730,0.9333333333333333
Act_279455,0.9333333333333333
Act_279451,0.9333333333333333
Act_265000,0.9333333333333333
Act_265015,0.9333333333333333
Act_279290,0.9333333333333333
Act_265352,0.9333333333333333
Act_279306,0.9333333333333333
Act_279304,0.9333333333333333
Act_265355,0.9333333333333333
Act_265358,0.9333333333333333
Act_265366,0.9333333333333333
Act_265206,0.9333333333333333
Act_279478,0.9333333333333333
Act_278726,0.9333333333333333
Act_265042,0.9333333333333333
Act_279666,0.9333333333333333
Act_279658,0.9333333333333333
Act_279339,0.9333333333333333
Act_279657,0.9333333333333333
Act_279655,0.9333333333333333
Act_265016,0.9333333333333333
Act_279651,0.9333333333333333
Act_265022,0.9333333333333333
Act_265023,0.9333333333333333
Act_279640,0.9333333333333333
Act_279637,0.9333333333333333
Act_265024,0.9333333333333333
Act_265025,0.9333333333333333
Act_279629,0.9333333333333333
Act_279628,0.9333333333333333
Act_265348,0.9333333333333333
Act_279342,0.9333333333333333
Act_279450,0.9333333333333333
Act_279250,0.9333333333333333
Act_279381,0.9333333333333333
Act_265286,0.9333333333333333
Act_265196,0.9333333333333333
Act_265287,0.9333333333333333
Act_265380,0.9333333333333333
Act_265402,0.9333333333333333
Act_265405,0.9333333333333333
Act_279273,0.9333333333333333
Act_279272,0.9333333333333333
Act_279257,0.9333333333333333
Act_279255,0.9333333333333333
Act_265412,0.9333333333333333
Act_279245,0.9333333333333333
Act_265321,0.9333333333333333
Act_279240,0.9333333333333333
Act_279239,0.9333333333333333
Act_279238,0.9333333333333333
Act_279237,0.9333333333333333
Act_265413,0.9333333333333333
Act_265378,0.9333333333333333
Act_279283,0.9333333333333333
Act_279289,0.9333333333333333
Act_279334,0.9333333333333333
Act_279369,0.9333333333333333
Act_279364,0.9333333333333333
Act_265317,0.9333333333333333
Act_274194,0.9333333333333333
Act_271865,0.9333333333333333
Act_270774,0.9333333333333333
Act_270767,0.9333333333333333
Act_268997,0.9333333333333333
Act_275910,0.9333333333333333
Act_275923,0.9333333333333333
Act_269005,0.9333333333333333
Act_275917,0.9333333333333333
Act_275915,0.9333333333333333
Act_269008,0.9333333333333333
Act_269012,0.9333333333333333
Act_270494,0.9333333333333333
Act_270495,0.9333333333333333
Act_268140,0.9333333333333333
Act_271873,0.9333333333333333
Act_271830,0.9333333333333333
Act_273174,0.9333333333333333
Act_273171,0.9333333333333333
Act_273170,0.9333333333333333
Act_271832,0.9333333333333333
Act_273163,0.9333333333333333
Act_273162,0.9333333333333333
Act_273160,0.9333333333333333
Act_271838,0.9333333333333333
Act_273153,0.9333333333333333
Act_271840,0.9333333333333333
Act_273151,0.9333333333333333
Act_273146,0.9333333333333333
Act_271856,0.9333333333333333
Act_273135,0.9333333333333333
Act_268987,0.9333333333333333
Act_275954,0.9333333333333333
Act_275956,0.9333333333333333
Act_269064,0.9333333333333333
Act_268886,0.9333333333333333
Act_268887,0.9333333333333333
Act_275989,0.9333333333333333
Act_275985,0.9333333333333333
Act_275980,0.9333333333333333
Act_275883,0.9333333333333333
Act_269034,0.9333333333333333
Act_275900,0.9333333333333333
Act_269036,0.9333333333333333
Act_275897,0.9333333333333333
Act_269044,0.9333333333333333
Act_269057,0.9333333333333333
Act_269033,0.9333333333333333
Act_275960,0.9333333333333333
Act_275862,0.9333333333333333
Act_269082,0.9333333333333333
Act_275857,0.9333333333333333
Act_269092,0.9333333333333333
Act_275853,0.9333333333333333
Act_269100,0.9333333333333333
Act_275903,0.9333333333333333
Act_269015,0.9333333333333333
Act_268963,0.9333333333333333
Act_275932,0.9333333333333333
Act_275966,0.9333333333333333
Act_275961,0.9333333333333333
Act_273182,0.9333333333333333
Act_271812,0.9333333333333333
Act_271807,0.9333333333333333
Act_271903,0.9333333333333333
Act_271994,0.9333333333333333
Act_271996,0.9333333333333333
Act_273048,0.9333333333333333
Act_273049,0.9333333333333333
Act_273057,0.9333333333333333
Act_273091,0.9333333333333333
Act_271891,0.9333333333333333
Act_273110,0.9333333333333333
Act_271893,0.9333333333333333
Act_273103,0.9333333333333333
Act_273097,0.9333333333333333
Act_273095,0.9333333333333333
Act_271926,0.9333333333333333
Act_271981,0.9333333333333333
Act_273085,0.9333333333333333
Act_271910,0.9333333333333333
Act_273081,0.9333333333333333
Act_271916,0.9333333333333333
Act_273074,0.9333333333333333
Act_271918,0.9333333333333333
Act_273263,0.9333333333333333
Act_271684,0.9333333333333333
Act_273266,0.9333333333333333
Act_273267,0.9333333333333333
Act_271520,0.9333333333333333
Act_273396,0.9333333333333333
Act_273002,0.9333333333333333
Act_271974,0.9333333333333333
Act_273219,0.9333333333333333
Act_271787,0.9333333333333333
Act_273252,0.9333333333333333
Act_273245,0.9333333333333333
Act_273237,0.9333333333333333
Act_273228,0.9333333333333333
Act_271772,0.9333333333333333
Act_271774,0.9333333333333333
Act_271780,0.9333333333333333
Act_271806,0.9333333333333333
Act_273216,0.9333333333333333
Act_273212,0.9333333333333333
Act_273208,0.9333333333333333
Act_273207,0.9333333333333333
Act_271794,0.9333333333333333
Act_273011,0.9333333333333333
Act_271877,0.9333333333333333
Act_272000,0.9333333333333333
Act_271890,0.9333333333333333
Act_273047,0.9333333333333333
Act_271944,0.9333333333333333
Act_271945,0.9333333333333333
Act_271951,0.9333333333333333
Act_273032,0.9333333333333333
Act_271957,0.9333333333333333
Act_273020,0.9333333333333333
Act_271970,0.9333333333333333
Act_271973,0.9333333333333333
Act_276054,0.9333333333333333
Act_268879,0.9333333333333333
Act_268878,0.9333333333333333
Act_275775,0.9333333333333333
Act_275726,0.9333333333333333
Act_275768,0.9333333333333333
Act_269152,0.9333333333333333
Act_275771,0.9333333333333333
Act_269125,0.9333333333333333
Act_269114,0.9333333333333333
Act_269115,0.9333333333333333
Act_275819,0.9333333333333333
Act_269117,0.9333333333333333
Act_269121,0.9333333333333333
Act_275812,0.9333333333333333
Act_275806,0.9333333333333333
Act_275805,0.9333333333333333
Act_269200,0.9333333333333333
Act_275804,0.9333333333333333
Act_269136,0.9333333333333333
Act_275785,0.9333333333333333
Act_269148,0.9333333333333333
Act_275778,0.9333333333333333
Act_269212,0.9333333333333333
Act_275724,0.9333333333333333
Act_275711,0.9333333333333333
Act_269339,0.9333333333333333
Act_275626,0.9333333333333333
Act_275617,0.9333333333333333
Act_269322,0.9333333333333333
Act_275728,0.9333333333333333
Act_269189,0.9333333333333333
Act_269327,0.9333333333333333
Act_276129,0.9333333333333333
Act_276553,0.9333333333333333
Act_278820,0.9333333333333333
Act_268329,0.9333333333333333
Act_268332,0.9333333333333333
Act_276547,0.9333333333333333
Act_276528,0.9333333333333333
Act_276546,0.9333333333333333
Act_268340,0.9333333333333333
Act_276538,0.9333333333333333
Act_268341,0.9333333333333333
Act_268344,0.9333333333333333
Act_276529,0.9333333333333333
Act_276128,0.9333333333333333
Act_275738,0.9333333333333333
Act_268834,0.9333333333333333
Act_275833,0.9333333333333333
Act_269161,0.9333333333333333
Act_269174,0.9333333333333333
Act_275753,0.9333333333333333
Act_275751,0.9333333333333333
Act_269177,0.9333333333333333
Act_275749,0.9333333333333333
Act_275748,0.9333333333333333
Act_275741,0.9333333333333333
Act_269188,0.9333333333333333
Act_275739,0.9333333333333333
Act_269323,0.9333333333333333
Act_269338,0.9333333333333333
Act_268877,0.9333333333333333
Act_268945,0.9333333333333333
Act_268903,0.9333333333333333
Act_276027,0.9333333333333333
